error,raw_response,cleaned_response
      ""original_source_citation"": ""Parween, M., Ramanathan, A. L., & Raju, N. J. (2017). Waste water management and water quality of river Yamuna in the megacity of Delhi. International Journal of Environmental Science and Technology, 14(10), 2109-2124."",
      ""source_location"": ""Table 1, Page 9"",
      ""source_quote"": ""210""
    },
    {
      ""site_id"": ""S8"",
      ""parameter_id"": ""P9"",
      ""time_period"": ""2013"",
      ""raw_value"": 52.0,
      ""mean_value"": null,
      ""std_dev"": null,
      ""min_value"": null,
      ""max_value"": null,
      ""n_observations"": null,
      ""aggregation_level"": null,
      ""limit_qualifier"": null,
      ""detection_limit"": null,
      ""unit"": ""ppb"",
      ""original_source_citation"": ""Parween, M., Ramanathan, A. L., & Raju, N. J. (2017). Waste water management and water quality of river Yamuna in the megacity of Delhi. International Journal of Environmental Science and Technology, 14(10), 2109-2124."",
      ""source_location"": ""Table 1, Page 9"",
      ""source_quote"": ""52""
    },
    {
      ""site_id"": ""S8"",
      ""parameter_id"": ""P10"",
      ""time_period"": ""2013"",
      ""raw_value"": 55.0,
      ""mean_value"": null,
      ""std_dev"": null,
      ""min_value"": null,
      ""max_value"": null,
      ""n_observations"": null,
      ""aggregation_level"": null,
      ""limit_qualifier"": null,
      ""detection_limit"": null,
      ""unit"": ""ppb"",
      ""original_source_citation"": ""Parween, M., Ramanathan, A. L., & Raju, N. J. (2017). Waste water management and water quality of river Yamuna in the megacity of Delhi. International Journal of Environmental Science and Technology, 14(10), 2109-2124."",
      ""source_location"": ""Table 1, Page 9"",
      ""source_quote"": ""55""
    },
    {
      ""site_id"": ""S8"",
      ""parameter_id"": ""P11"",
      ""time_period"": ""2013"",
      ""raw_value"": 522.0,
      ""mean_value"": null,
      ""std_dev"": null,
      ""min_value"": null,
      ""max_value"": null,
      ""n_observations"": null,
      ""aggregation_level"": null,
      ""limit_qualifier"": null,
      ""detection_limit"": null,
      ""unit"": ""ppb"",
      ""original_source_citation"": ""Parween, M., Ramanathan, A. L., & Raju, N. J. (2017). Waste water management and water quality of river Yamuna in the megacity of Delhi. International Journal of Environmental Science and Technology, 14(10), 2109-2124."",
      ""source_location"": ""Table 1, Page 9"",
      ""source_quote"": ""522""
    },
    {
      ""site_id"": ""S8"",
      ""parameter_id"": ""P12"",
      ""time_period"": ""2013"",
      ""raw_value"": 227.0,
      ""mean_value"": null,
      ""std_dev"": null,
      ""min_value"": null,
      ""max_value"": null,
      ""n_observations"": null,
      ""aggregation_level"": null,
      ""limit_qualifier"": null,
      ""detection_limit"": null,
      ""unit"": ""ppb"",
      ""original_source_citation"": ""Parween, M., Ramanathan, A. L., & Raju, N. J. (2017). Waste water management and water quality of river Yamuna in the megacity of Delhi. International Journal of Environmental Science and Technology, 14(10), 2109-2124."",
      ""source_location"": ""Table 1, Page 9"",
      ""source_quote"": ""227""
    },
    {
      ""site_id"": ""S8"",
      ""parameter_id"": ""P13"",
      ""time_period"": ""2013"",
      ""raw_value"": 264.0,
      ""mean_value"": null,
      ""std_dev"": null,
      ""min_value"": null,
      ""max_value"": null,
      ""n_observations"": null,
      ""aggregation_level"": null,
      ""limit_qualifier"": null,
      ""detection_limit"": null,
      ""unit"": ""ppb"",
      ""original_source_citation"": ""Parween, M., Ramanathan, A. L., & Raju, N. J. (2017). Waste water management and water quality of river Yamuna in the megacity of Delhi. International Journal of Environmental Science and Technology, 14(10), 2109-2124."",
      ""source_location"": ""Table 1, Page 9"",
      ""source_quote"": ""264""
    },
    {
      ""site_id"": ""S8"",
      ""parameter_id"": ""P14"",
      ""time_period"": ""2013"",
      ""raw_value"": 413.0,
      ""mean_value"": null,
      ""std_dev"": null,
      ""min_value"": null,
      ""max_value"": null,
      ""n_observations"": null,
      ""aggregation_level"": null,
      ""limit_qualifier"": null,
      ""detection_limit"": null,
      ""unit"": ""ppb"",
      ""original_source_citation"": ""Parween, M., Ramanathan, A. L., & Raju, N. J. (2017). Waste water management and water quality of river Yamuna in the megacity of Delhi. International Journal of Environmental Science and Technology, 14(10), 2109-2124."",
      ""source_location"": ""Table 1, Page 9"",
      ""source_quote"": ""413""
    },
    {
      ""site_id"": ""S8"",
      ""parameter_id"": ""P15"",
      ""time_period"": ""2013"",
      ""raw_value"": 578.0,
      ""mean_value"": null,
      ""std_dev"": null,
      ""min_value"": null,
      ""max_value"": null,
      ""n_observations"": null,
      ""aggregation_level"": null,
      ""limit_qualifier"": null,
      ""detection_limit"": null,
      ""unit"": ""ppm"",
      ""original_source_citation"": ""Parween, M., Ramanathan, A. L., & Raju, N. J. (2017). Waste water management and water quality of river Yamuna in the megacity of Delhi. International Journal of Environmental Science and Technology, 14(10), 2109-2124."",
      ""source_location"": ""Table 1, Page 9"",
      ""source_quote"": ""578""
    },
    {
      ""site_id"": ""S8"",
      ""parameter_id"": ""P16"",
      ""time_period"": ""2013"",
      ""raw_value"": 120.8,
      ""mean_value"": null,
      ""std_dev"": null,
      ""min_value"": null,
      ""max_value"": null,
      ""n_observations"": null,
      ""aggregation_level"": null,
      ""limit_qualifier"": null,
      ""detection_limit"": null,
      ""unit"": ""ppm"",
      ""original_source_citation"": ""Parween, M., Ramanathan, A. L., & Raju, N. J. (2017). Waste water management and water quality of river Yamuna in the megacity of Delhi. International Journal of Environmental Science and Technology, 14(10), 2109-2124."",
      ""source_location"": ""Table 1, Page 9"",
      ""source_quote"": ""120.8""
    },
    {
      ""site_id"": ""S8"",
      ""parameter_id"": ""P17"",
      ""time_period"": ""2013"",
      ""raw_value"": 2.4,
      ""mean_value"": null,
      ""std_dev"": null,
      ""min_value"": null,
      ""max_value"": null,
      ""n_observations"": null,
      ""aggregation_level"": null,
      ""limit_qualifier"": null,
      ""detection_limit"": null,
      ""unit"": ""ppm"",
      ""original_source_citation"": ""Parween, M., Ramanathan, A. L., & Raju, N. J. (2017). Waste water management and water quality of river Yamuna in the megacity of Delhi. International Journal of Environmental Science and Technology, 14(10), 2109-2124."",
      ""source_location"": ""Table 1, Page 9"",
      ""source_quote"": ""2.4""
    },
    {
      ""site_id"": ""S8"",
      ""parameter_id"": ""P18"",
      ""time_period"": ""2013"",
      ""raw_value"": 46.1,
      ""mean_value"": null,
      ""std_dev"": null,
      ""min_value"": null,
      ""max_value"": null,
      ""n_observations"": null,
      ""aggregation_level"": null,
      ""limit_qualifier"": null,
      ""detection_limit"": null,
      ""unit"": ""ppm"",
      ""original_source_citation"": ""Parween, M., Ramanathan, A. L., & Raju, N. J. (2017). Waste water management and water quality of river Yamuna in the megacity of Delhi. International Journal of Environmental Science and Technology, 14(10), 2109-2124."",
      ""source_location"": ""Table 1, Page 9"",
      ""source_quote"": ""46.1""
    },
    {
      ""site_id"": ""S8"",
      ""parameter_id"": ""P19"",
      ""time_period"": ""2013"",
      ""raw_value"": 194.8,
      ""mean_value"": null,
      ""std_dev"": null,
      ""min_value"": null,
      ""max_value"": null,
      ""n_observations"": null,
      ""aggregation_level"": null,
      ""limit_qualifier"": null,
      ""detection_limit"": null,
      ""unit"": ""ppm"",
      ""original_source_citation"": ""Parween, M., Ramanathan, A. L., & Raju, N. J. (2017). Waste water management and water quality of river Yamuna in the megacity of Delhi. International Journal of Environmental Science and Technology, 14(10), 2109-2124."",
      ""source_location"": ""Table 1, Page 9"",
      ""source_quote"": ""194.8""
    },
    {
      ""site_id"": ""S8"",
      ""parameter_id"": ""P20"",
      ""time_period"": ""2013"",
      ""raw_value"": 0.7,
      ""mean_value"": null,
      ""std_dev"": null,
      ""min_value"": null,
      ""max_value"": null,
      ""n_observations"": null,
      ""aggregation_level"": null,
      ""limit_qualifier"": null,
      ""detection_limit"": null,
      ""unit"": ""ppm"",
      ""original_source_citation"": ""Parween, M., Ramanathan, A. L., & Raju, N. J. (2017). Waste water management and water quality of river Yamuna in the megacity of Delhi. International Journal of Environmental Science and Technology, 14(10), 2109-2124."",
      ""source_location"": ""Table 1, Page 9"",
      ""source_quote"": ""0.7""
    },
    {
      ""site_id"": ""S8"",
      ""parameter_id"": ""P21"",
      ""time_period"": ""2013"",
      ""raw_value"": 7.3,
      ""mean_value"": null,
      ""std_dev"": null,
      ""min_value"": null,
      ""max_value"": null,
      ""n_observations"": null,
      ""aggregation_level"": null,
      ""limit_qualifier"": null,
      ""detection_limit"": null,
      ""unit"": null,
      ""original_source_citation"": ""Parween, M., Ramanathan, A. L., & Raju, N. J. (2017). Waste water management and water quality of river Yamuna in the megacity of Delhi. International Journal of Environmental Science and Technology, 14(10), 2109-2124."",
      ""source_location"": ""Table 1, Page 9"",
      ""source_quote"": ""7.3""
    },
    {
      ""site_id"": ""S8"",
      ""parameter_id"": ""P22"",
      ""time_period"": ""2013"",
      ""raw_value"": 878.0,
      ""mean_value"": null,
      ""std_dev"": null,
      ""min_value"": null,
      ""max_value"": null,
      ""n_observations"": null,
      ""aggregation_level"": null,
      ""limit_qualifier"": null,
      ""detection_limit"": null,
      ""unit"": ""µS/cm"",
      ""original_source_citation"": ""Parween, M., Ramanathan, A. L., & Raju, N. J. (2017). Waste water management and water quality of river Yamuna in the megacity of Delhi. International Journal of Environmental Science and Technology, 14(10), 2109-2124."",
      ""source_location"": ""Table 1, Page 9"",
      ""source_quote"": ""878""
    },
    {
      ""site_id"": ""S8"",
      ""parameter_id"": ""P23"",
      ""time_period"": ""2013"",
      ""raw_value"": 604.0,
      ""mean_value"": null,
      ""std_dev"": null,
      ""min_value"": null,
      ""max_value"": null,
      ""n_observations"": null,
      ""aggregation_level"": null,
      ""limit_qualifier"": null,
      ""detection_limit"": null,
      ""unit"": ""mg/l"",
      ""original_source_citation"": ""Parween, M., Ramanathan, A. L., & Raju, N. J. (2017). Waste water management and water quality of river Yamuna in the megacity of Delhi. International Journal of Environmental Science and Technology, 14(10), 2109-2124."",
      ""source_location"": ""Table 1, Page 9"",
      ""source_quote"": ""604""
    },
    {
      ""site_id"": ""S8"",
      ""parameter_id"": ""P24"",
      ""time_period"": ""2013"",
      ""raw_value"": 235.5,
      ""mean_value"": null,
      ""std_dev"": null,
      ""min_value"": null,
      ""max_value"": null,
      ""n_observations"": null,
      ""aggregation_level"": null,
      ""limit_qualifier"": null,
      ""detection_limit"": null,
      ""unit"": ""mV"",
      ""original_source_citation"": ""Parween, M., Ramanathan, A. L., & Raju, N. J. (2017). Waste water management and water quality of river Yamuna in the megacity of Delhi. International Journal of Environmental Science and Technology, 14(10), 2109-2124."",
      ""source_location"": ""Table 1, Page 9"",
      ""source_quote"": ""235.5""
    },
    {
      ""site_id"": ""S9"",
      ""parameter_id"": ""P1"",
      ""time_period"": ""2013"",
      ""raw_value"": 28.7,
      ""mean_value"": null,
      ""std_dev"": null,
      ""min_value"": null,
      ""max_value"": null,
      ""n_observations"": null,
      ""aggregation_level"": null,
      ""limit_qualifier"": null,
      ""detection_limit"": null,
      ""unit"": ""ppm"",
      ""original_source_citation"": ""Parween, M., Ramanathan, A. L., & Raju, N. J. (2017). Waste water management and water quality of river Yamuna in the megacity of Delhi. International Journal of Environmental Science and Technology, 14(10), 2109-2124."",
